Código DEP,Departamento,Código MUN. ,Municipio,Unnamed: 4,LATITUD,LONGITUD,DEP. RIPS.,MUN. RIPS,Unnamed: 9
15,BOYACÁ,15176,CHIQUINQUIRÁ,Municipio,5.622488024,-73.804245312,15-Boyacá,15176-Chiquinquirá,Chiquinquirá
15,BOYACÁ,15180,CHISCAS,Municipio,6.68911806,-72.417956748,15-Boyacá,15180-Chiscas,Chiscas
15,BOYACÁ,15183,CHITA,Municipio,6.091468485,-72.439031738,15-Boyacá,15183-Chita,Chita
15,BOYACÁ,15185,CHITARAQUE,Municipio,5.984394625,-73.425823751,15-Boyacá,15185-Chitaraque,Chitaraque
15,BOYACÁ,15187,CHIVATÁ,Municipio,5.556830465,-73.260617153,15-Boyacá,15187-Chivatá,Chivatá
15,BOYACÁ,15189,CIÉNEGA,Municipio,5.393059633,-73.282057716,15-Boyacá,15189-Ciénega,Ciénega
15,BOYACÁ,15204,CÓMBITA,Municipio,5.667822366,-73.321370491,15-Boyacá,15204-Cómbita,Cómbita
15,BOYACÁ,15212,COPER,Municipio,5.452461072,-74.059965781,15-Boyacá,15212-Coper,Coper
15,BOYACÁ,15215,CORRALES,Municipio,5.82454582,-72.845448448,15-Boyacá,15215-Corrales,Corrales
15,BOYACÁ,15218,COVARACHÍA,Municipio,6.519521476,-72.740204209,15-Boyacá,15218-Covarachía,Covarachía
15,BOYACÁ,15223,CUBARÁ,Municipio,6.886954878,-72.181562849,15-Boyacá,15223-Cubará,Cubará
15,BOYACÁ,15224,CUCAITA,Municipio,5.527104109,-73.445986459,15-Boyacá,15224-Cucaita,Cucaita
15,BOYACÁ,15226,CUÍTIVA,Municipio,5.58775449,-72.939536863,15-Boyacá,15226-Cuítiva,Cuítiva
15,BOYACÁ,15232,CHÍQUIZA,Municipio,5.643075648,-73.445623907,15-Boyacá,15232-Chíquiza,Chíquiza
15,BOYACÁ,15236,CHIVOR,Municipio,4.871181606,-73.361423792,15-Boyacá,15236-Chivor,Chivor
15,BOYACÁ,15238,DUITAMA,Municipio,5.890602515,-73.067094843,15-Boyacá,15238-Duitama,Duitama
15,BOYACÁ,15244,EL COCUY,Municipio,6.353363177,-72.419237519,15-Boyacá,15244-El Cocuy,El Cocuy
15,BOYACÁ,15248,EL ESPINO,Municipio,6.508240556,-72.480496247,15-Boyacá,15248-El Espino,El Espino
15,BOYACÁ,15272,FIRAVITOBA,Municipio,5.67367659,-73.019833516,15-Boyacá,15272-Firavitoba,Firavitoba
15,BOYACÁ,15276,FLORESTA,Municipio,5.85899211,-72.924998265,15-Boyacá,15276-Floresta,Floresta
15,BOYACÁ,15293,GACHANTIVÁ,Municipio,5.744105975,-73.542655196,15-Boyacá,15293-Gachantivá,Gachantivá
15,BOYACÁ,15296,GÁMEZA,Municipio,5.799050256,-72.729647651,15-Boyacá,15296-Gámeza,Gámeza
15,BOYACÁ,15299,GARAGOA,Municipio,5.089466651,-73.314302722,15-Boyacá,15299-Garagoa,Garagoa
15,BOYACÁ,15317,GUACAMAYAS,Municipio,6.445438546,-72.516353323,15-Boyacá,15317-Guacamayas,Guacamayas
15,BOYACÁ,15322,GUATEQUE,Municipio,5.01450831,-73.488123516,15-Boyacá,15322-Guateque,Guateque
15,BOYACÁ,15325,GUAYATÁ,Municipio,4.931424341,-73.496633724,15-Boyacá,15325-Guayatá,Guayatá
15,BOYACÁ,15332,GÜICÁN DE LA SIERRA,Municipio,6.566991765,-72.255993335,15-Boyacá,15332-Güicán De La Sierra,Güicán De La Sierra
15,BOYACÁ,15362,IZA,Municipio,5.617366016,-72.969865044,15-Boyacá,15362-Iza,Iza
15,BOYACÁ,15367,JENESANO,Municipio,5.38916272,-73.400870207,15-Boyacá,15367-Jenesano,Jenesano
15,BOYACÁ,15368,JERICÓ,Municipio,6.155633662,-72.585230926,15-Boyacá,15368-Jericó,Jericó
15,BOYACÁ,15377,LABRANZAGRANDE,Municipio,5.541378132,-72.590384601,15-Boyacá,15377-Labranzagrande,Labranzagrande
15,BOYACÁ,15380,LA CAPILLA,Municipio,5.113167102,-73.459237077,15-Boyacá,15380-La Capilla,La Capilla
15,BOYACÁ,15401,LA VICTORIA,Municipio,5.507008121,-74.241627269,15-Boyacá,15401-La Victoria,La Victoria
15,BOYACÁ,15403,LA UVITA,Municipio,6.265126191,-72.555510848,15-Boyacá,15403-La Uvita,La Uvita
15,BOYACÁ,15407,VILLA DE LEYVA,Municipio,5.665762424,-73.514948003,15-Boyacá,15407-Villa De Leyva,Villa De Leyva
15,BOYACÁ,15425,MACANAL,Municipio,4.980176495,-73.294136946,15-Boyacá,15425-Macanal,Macanal
15,BOYACÁ,15442,MARIPÍ,Municipio,5.569810633,-74.020031272,15-Boyacá,15442-Maripí,Maripí
15,BOYACÁ,15455,MIRAFLORES,Municipio,5.150953297,-73.178967217,15-Boyacá,15455-Miraflores,Miraflores
15,BOYACÁ,15464,MONGUA,Municipio,5.710937981,-72.634028752,15-Boyacá,15464-Mongua,Mongua
15,BOYACÁ,15466,MONGUÍ,Municipio,5.697352228,-72.832986642,15-Boyacá,15466-Monguí,Monguí
15,BOYACÁ,15469,MONIQUIRÁ,Municipio,5.863370485,-73.558525378,15-Boyacá,15469-Moniquirá,Moniquirá
15,BOYACÁ,15476,MOTAVITA,Municipio,5.606192449,-73.377342665,15-Boyacá,15476-Motavita,Motavita
15,BOYACÁ,15480,MUZO,Municipio,5.539429272,-74.111771391,15-Boyacá,15480-Muzo,Muzo
15,BOYACÁ,15491,NOBSA,Municipio,5.778759851,-72.932683237,15-Boyacá,15491-Nobsa,Nobsa
15,BOYACÁ,15494,NUEVO COLÓN,Municipio,5.354701485,-73.448734241,15-Boyacá,15494-Nuevo Colón,Nuevo Colón
15,BOYACÁ,15500,OICATÁ,Municipio,5.610787844,-73.279919053,15-Boyacá,15500-Oicatá,Oicatá
15,BOYACÁ,15507,OTANCHE,Municipio,5.753787787,-74.197194226,15-Boyacá,15507-Otanche,Otanche
15,BOYACÁ,15511,PACHAVITA,Municipio,5.148323877,-73.399512192,15-Boyacá,15511-Pachavita,Pachavita
15,BOYACÁ,15514,PÁEZ,Municipio,5.095211035,-73.004358626,15-Boyacá,15514-Páez,Páez
15,BOYACÁ,15516,PAIPA,Municipio,5.762027786,-73.137774423,15-Boyacá,15516-Paipa,Paipa
15,BOYACÁ,15518,PAJARITO,Municipio,5.382328949,-72.696726742,15-Boyacá,15518-Pajarito,Pajarito
15,BOYACÁ,15522,PANQUEBA,Municipio,6.443299758,-72.461824312,15-Boyacá,15522-Panqueba,Panqueba
15,BOYACÁ,15531,PAUNA,Municipio,5.688801559,-74.005041215,15-Boyacá,15531-Pauna,Pauna
15,BOYACÁ,15533,PAYA,Municipio,5.621242742,-72.369290598,15-Boyacá,15533-Paya,Paya
15,BOYACÁ,15537,PAZ DE RÍO,Municipio,6.030008561,-72.759880177,15-Boyacá,15537-Paz De Río,Paz De Río
15,BOYACÁ,15542,PESCA,Municipio,5.498483324,-73.07837993,15-Boyacá,15542-Pesca,Pesca
15,BOYACÁ,15550,PISBA,Municipio,5.768131812,-72.439932321,15-Boyacá,15550-Pisba,Pisba
15,BOYACÁ,15572,PUERTO BOYACÁ,Municipio,5.953466654,-74.452858102,15-Boyacá,15572-Puerto Boyacá,Puerto Boyacá
15,BOYACÁ,15580,QUÍPAMA,Municipio,5.595729831,-74.268570671,15-Boyacá,15580-Quípama,Quípama
15,BOYACÁ,15599,RAMIRIQUÍ,Municipio,5.319934092,-73.310778996,15-Boyacá,15599-Ramiriquí,Ramiriquí
15,BOYACÁ,15600,RÁQUIRA,Municipio,5.496268621,-73.628944376,15-Boyacá,15600-Ráquira,Ráquira
15,BOYACÁ,15621,RONDÓN,Municipio,5.379947879,-73.196509947,15-Boyacá,15621-Rondón,Rondón
15,BOYACÁ,15632,SABOYÁ,Municipio,5.699926051,-73.747994656,15-Boyacá,15632-Saboyá,Saboyá
15,BOYACÁ,15638,SÁCHICA,Municipio,5.573464882,-73.543102003,15-Boyacá,15638-Sáchica,Sáchica
15,BOYACÁ,15646,SAMACÁ,Municipio,5.47053997,-73.521175604,15-Boyacá,15646-Samacá,Samacá
15,BOYACÁ,15660,SAN EDUARDO,Municipio,5.234614686,-73.049140669,15-Boyacá,15660-San Eduardo,San Eduardo
15,BOYACÁ,15664,SAN JOSÉ DE PARE,Municipio,5.994154088,-73.543865224,15-Boyacá,15664-San José De Pare,San José De Pare
15,BOYACÁ,15667,SAN LUIS DE GACENO,Municipio,4.798203543,-73.133970184,15-Boyacá,15667-San Luis De Gaceno,San Luis De Gaceno
15,BOYACÁ,15673,SAN MATEO,Municipio,6.395388812,-72.551848623,15-Boyacá,15673-San Mateo,San Mateo
15,BOYACÁ,15676,SAN MIGUEL DE SEMA,Municipio,5.532326922,-73.747158978,15-Boyacá,15676-San Miguel De Sema,San Miguel De Sema
15,BOYACÁ,15681,SAN PABLO DE BORBUR,Municipio,5.677345066,-74.114037486,15-Boyacá,15681-San Pablo De Borbur,San Pablo De Borbur
15,BOYACÁ,15686,SANTANA,Municipio,6.057614971,-73.489748282,15-Boyacá,15686-Santana,Santana
15,BOYACÁ,15690,SANTA MARÍA,Municipio,4.823002556,-73.253775062,15-Boyacá,15690-Santa María,Santa María
15,BOYACÁ,15693,SANTA ROSA DE VITERBO,Municipio,5.892950301,-72.991727804,15-Boyacá,15693-Santa Rosa De Viterbo,Santa Rosa De Viterbo
15,BOYACÁ,15696,SANTA SOFÍA,Municipio,5.731602716,-73.603662869,15-Boyacá,15696-Santa Sofía,Santa Sofía
15,BOYACÁ,15720,SATIVANORTE,Municipio,6.13211793,-72.730324154,15-Boyacá,15720-Sativanorte,Sativanorte
15,BOYACÁ,15723,SATIVASUR,Municipio,6.083405978,-72.724108145,15-Boyacá,15723-Sativasur,Sativasur
15,BOYACÁ,15740,SIACHOQUE,Municipio,5.498747701,-73.216817778,15-Boyacá,15740-Siachoque,Siachoque
15,BOYACÁ,15753,SOATÁ,Municipio,6.323088045,-72.696040893,15-Boyacá,15753-Soatá,Soatá
15,BOYACÁ,15755,SOCOTÁ,Municipio,5.906513772,-72.536463605,15-Boyacá,15755-Socotá,Socotá
15,BOYACÁ,15757,SOCHA,Municipio,5.960498836,-72.682397841,15-Boyacá,15757-Socha,Socha
15,BOYACÁ,15759,SOGAMOSO,Municipio,5.646672053,-72.870956503,15-Boyacá,15759-Sogamoso,Sogamoso
15,BOYACÁ,15761,SOMONDOCO,Municipio,4.970974064,-73.428787852,15-Boyacá,15761-Somondoco,Somondoco
15,BOYACÁ,15762,SORA,Municipio,5.580573191,-73.443718375,15-Boyacá,15762-Sora,Sora
15,BOYACÁ,15763,SOTAQUIRÁ,Municipio,5.763010553,-73.24352232,15-Boyacá,15763-Sotaquirá,Sotaquirá
15,BOYACÁ,15764,SORACÁ,Municipio,5.494890461,-73.318999965,15-Boyacá,15764-Soracá,Soracá
15,BOYACÁ,15774,SUSACÓN,Municipio,6.215200578,-72.715756341,15-Boyacá,15774-Susacón,Susacón
15,BOYACÁ,15776,SUTAMARCHÁN,Municipio,5.640030759,-73.625987727,15-Boyacá,15776-Sutamarchán,Sutamarchán
15,BOYACÁ,15778,SUTATENZA,Municipio,5.030711335,-73.412244005,15-Boyacá,15778-Sutatenza,Sutatenza
15,BOYACÁ,15790,TASCO,Municipio,5.882294313,-72.726268173,15-Boyacá,15790-Tasco,Tasco
15,BOYACÁ,15798,TENZA,Municipio,5.071413139,-73.424796988,15-Boyacá,15798-Tenza,Tenza
15,BOYACÁ,15804,TIBANÁ,Municipio,5.301116649,-73.393252095,15-Boyacá,15804-Tibaná,Tibaná
15,BOYACÁ,15806,TIBASOSA,Municipio,5.747329389,-73.011147244,15-Boyacá,15806-Tibasosa,Tibasosa
15,BOYACÁ,15808,TINJACÁ,Municipio,5.577566497,-73.676145721,15-Boyacá,15808-Tinjacá,Tinjacá
15,BOYACÁ,15810,TIPACOQUE,Municipio,6.42035349,-72.694635834,15-Boyacá,15810-Tipacoque,Tipacoque
15,BOYACÁ,15814,TOCA,Municipio,5.580254287,-73.160696902,15-Boyacá,15814-Toca,Toca
15,BOYACÁ,15816,TOGÜÍ,Municipio,5.921830062,-73.489218055,15-Boyacá,15816-Togüí,Togüí
15,BOYACÁ,15820,TÓPAGA,Municipio,5.765350303,-72.836729576,15-Boyacá,15820-Tópaga,Tópaga
15,BOYACÁ,15822,TOTA,Municipio,5.501297215,-72.996332969,15-Boyacá,15822-Tota,Tota
15,BOYACÁ,15832,TUNUNGUÁ,Municipio,5.720301516,-73.943309265,15-Boyacá,15832-Tununguá,Tununguá
15,BOYACÁ,15835,TURMEQUÉ,Municipio,5.305697418,-73.509087138,15-Boyacá,15835-Turmequé,Turmequé
15,BOYACÁ,15837,TUTA,Municipio,5.678126998,-73.173430534,15-Boyacá,15837-Tuta,Tuta
15,BOYACÁ,15839,TUTAZÁ,Municipio,6.078051903,-72.857078319,15-Boyacá,15839-Tutazá,Tutazá
15,BOYACÁ,15842,ÚMBITA,Municipio,5.217241368,-73.463384768,15-Boyacá,15842-Úmbita,Úmbita
15,BOYACÁ,15861,VENTAQUEMADA,Municipio,5.383385481,-73.520979424,15-Boyacá,15861-Ventaquemada,Ventaquemada
15,BOYACÁ,15879,VIRACACHÁ,Municipio,5.440558216,-73.266274556,15-Boyacá,15879-Viracachá,Viracachá
15,BOYACÁ,15897,ZETAQUIRA,Municipio,5.285635983,-73.167630912,15-Boyacá,15897-Zetaquira,Zetaquira
17,CALDAS,17001,MANIZALES,Municipio,5.08343301,-75.50727881,17-Caldas,17001-Manizales,Manizales
17,CALDAS,17013,AGUADAS,Municipio,5.616204006,-75.455447104,17-Caldas,17013-Aguadas,Aguadas
17,CALDAS,17042,ANSERMA,Municipio,5.20029922,-75.752890779,17-Caldas,17042-Anserma,Anserma
17,CALDAS,17050,ARANZAZU,Municipio,5.265539969,-75.473926194,17-Caldas,17050-Aranzazu,Aranzazu
17,CALDAS,17088,BELALCÁZAR,Municipio,4.99467728,-75.812259892,17-Caldas,17088-Belalcázar,Belalcázar
17,CALDAS,17174,CHINCHINÁ,Municipio,4.974340569,-75.659546861,17-Caldas,17174-Chinchiná,Chinchiná
17,CALDAS,17272,FILADELFIA,Municipio,5.285743777,-75.589787839,17-Caldas,17272-Filadelfia,Filadelfia
17,CALDAS,17380,LA DORADA,Municipio,5.410515691,-74.72114262,17-Caldas,17380-La Dorada,La Dorada
17,CALDAS,17388,LA MERCED,Municipio,5.393185716,-75.557910707,17-Caldas,17388-La Merced,La Merced
17,CALDAS,17433,MANZANARES,Municipio,5.23295391,-75.152634472,17-Caldas,17433-Manzanares,Manzanares
17,CALDAS,17442,MARMATO,Municipio,5.492632029,-75.60209955,17-Caldas,17442-Marmato,Marmato
17,CALDAS,17444,MARQUETALIA,Municipio,5.309142491,-75.041178923,17-Caldas,17444-Marquetalia,Marquetalia
17,CALDAS,17446,MARULANDA,Municipio,5.235585244,-75.283166479,17-Caldas,17446-Marulanda,Marulanda
17,CALDAS,17486,NEIRA,Municipio,5.183358589,-75.506929774,17-Caldas,17486-Neira,Neira
17,CALDAS,17495,NORCASIA,Municipio,5.638062349,-74.854927072,17-Caldas,17495-Norcasia,Norcasia
17,CALDAS,17513,PÁCORA,Municipio,5.500035035,-75.482450565,17-Caldas,17513-Pácora,Pácora
17,CALDAS,17524,PALESTINA,Municipio,5.050342543,-75.661762659,17-Caldas,17524-Palestina,Palestina
17,CALDAS,17541,PENSILVANIA,Municipio,5.407187836,-75.166839962,17-Caldas,17541-Pensilvania,Pensilvania
17,CALDAS,17614,RIOSUCIO,Municipio,5.442275418,-75.75220499,17-Caldas,17614-Riosucio,Riosucio
17,CALDAS,17616,RISARALDA,Municipio,5.097563816,-75.733351662,17-Caldas,17616-Risaralda,Risaralda
17,CALDAS,17653,SALAMINA,Municipio,5.370332425,-75.409621766,17-Caldas,17653-Salamina,Salamina
17,CALDAS,17662,SAMANÁ,Municipio,5.519692873,-74.99718577,17-Caldas,17662-Samaná,Samaná
17,CALDAS,17665,SAN JOSÉ,Municipio,5.083424513,-75.810178904,17-Caldas,17665-San José,San José
17,CALDAS,17777,SUPÍA,Municipio,5.45295802,-75.640357045,17-Caldas,17777-Supía,Supía
17,CALDAS,17867,VICTORIA,Municipio,5.447542859,-74.836225017,17-Caldas,17867-Victoria,Victoria
17,CALDAS,17873,VILLAMARÍA,Municipio,4.940211591,-75.435440137,17-Caldas,17873-Villamaría,Villamaría
17,CALDAS,17877,VITERBO,Municipio,5.047822054,-75.879297,17-Caldas,17877-Viterbo,Viterbo
18,CAQUETÁ,18001,FLORENCIA,Municipio,1.749138704,-75.558239064,18-Caquetá,18001-Florencia,Florencia
18,CAQUETÁ,18029,ALBANIA,Municipio,1.22786549,-75.882326508,18-Caquetá,18029-Albania,Albania
18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,Municipio,1.536174657,-75.909475036,18-Caquetá,18094-Belén De Los Andaquíes,Belén De Los Andaquíes
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,Municipio,0.647693081,-74.272354991,18-Caquetá,18150-Cartagena Del Chairá,Cartagena Del Chairá
18,CAQUETÁ,18205,CURILLO,Municipio,1.115379292,-75.973284517,18-Caquetá,18205-Curillo,Curillo
18,CAQUETÁ,18247,EL DONCELLO,Municipio,1.713734697,-75.268781092,18-Caquetá,18247-El Doncello,El Doncello
18,CAQUETÁ,18256,EL PAUJÍL,Municipio,1.476630016,-75.202318246,18-Caquetá,18256-El Paujíl,El Paujíl
18,CAQUETÁ,18410,LA MONTAÑITA,Municipio,1.302860442,-75.235727319,18-Caquetá,18410-La Montañita,La Montañita
18,CAQUETÁ,18460,MILÁN,Municipio,1.146692554,-75.386647638,18-Caquetá,18460-Milán,Milán
18,CAQUETÁ,18479,MORELIA,Municipio,1.38299611,-75.673811234,18-Caquetá,18479-Morelia,Morelia
18,CAQUETÁ,18592,PUERTO RICO,Municipio,2.018940891,-75.073086267,18-Caquetá,18592-Puerto Rico,Puerto Rico
18,CAQUETÁ,18610,SAN JOSÉ DEL FRAGUA,Municipio,1.304702314,-76.110005942,18-Caquetá,18610-San José Del Fragua,San José Del Fragua
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,Municipio,1.308465061,-74.197469706,18-Caquetá,18753-San Vicente Del Caguán,San Vicente Del Caguán
18,CAQUETÁ,18756,SOLANO,Municipio,0.096131862,-72.320364019,18-Caquetá,18756-Solano,Solano
18,CAQUETÁ,18785,SOLITA,Municipio,0.943939454,-75.646685441,18-Caquetá,18785-Solita,Solita
18,CAQUETÁ,18860,VALPARAÍSO,Municipio,1.07534915,-75.737790038,18-Caquetá,18860-Valparaíso,Valparaíso
19,CAUCA,19001,POPAYÁN,Municipio,2.471704362,-76.591944191,19-Cauca,19001-Popayán,Popayán
19,CAUCA,19022,ALMAGUER,Municipio,1.912440521,-76.834945194,19-Cauca,19022-Almaguer,Almaguer
19,CAUCA,19050,ARGELIA,Municipio,2.329337283,-77.26314906,19-Cauca,19050-Argelia,Argelia
19,CAUCA,19075,BALBOA,Municipio,2.084732945,-77.208813302,19-Cauca,19075-Balboa,Balboa
19,CAUCA,19100,BOLÍVAR,Municipio,1.853951938,-76.963374538,19-Cauca,19100-Bolívar,Bolívar
19,CAUCA,19110,BUENOS AIRES,Municipio,2.988923885,-76.621589509,19-Cauca,19110-Buenos Aires,Buenos Aires
19,CAUCA,19130,CAJIBÍO,Municipio,2.643209848,-76.701389144,19-Cauca,19130-Cajibío,Cajibío
19,CAUCA,19137,CALDONO,Municipio,2.803845691,-76.427193766,19-Cauca,19137-Caldono,Caldono
19,CAUCA,19142,CALOTO,Municipio,3.062875557,-76.321279771,19-Cauca,19142-Caloto,Caloto
19,CAUCA,19212,CORINTO,Municipio,3.136753606,-76.209645692,19-Cauca,19212-Corinto,Corinto
19,CAUCA,19256,EL TAMBO,Municipio,2.534488312,-77.005112065,19-Cauca,19256-El Tambo,El Tambo
19,CAUCA,19290,FLORENCIA,Municipio,1.69453474,-77.087357234,19-Cauca,19290-Florencia,Florencia
19,CAUCA,19300,GUACHENÉ,Municipio,3.144389993,-76.392348107,19-Cauca,19300-Guachené,Guachené
19,CAUCA,19318,GUAPI,Municipio,2.41326696,-77.690475305,19-Cauca,19318-Guapi,Guapi
19,CAUCA,19355,INZÁ,Municipio,2.499058783,-76.137625312,19-Cauca,19355-Inzá,Inzá
19,CAUCA,19364,JAMBALÓ,Municipio,2.84981013,-76.31124919,19-Cauca,19364-Jambaló,Jambaló
19,CAUCA,19392,LA SIERRA,Municipio,2.187473572,-76.78228032,19-Cauca,19392-La Sierra,La Sierra
19,CAUCA,19397,LA VEGA,Municipio,2.053933426,-76.758806204,19-Cauca,19397-La Vega,La Vega
19,CAUCA,19418,LÓPEZ DE MICAY,Municipio,2.95819877,-77.242121575,19-Cauca,19418-López De Micay,López De Micay
19,CAUCA,19450,MERCADERES,Municipio,1.793825164,-77.180603812,19-Cauca,19450-Mercaderes,Mercaderes
19,CAUCA,19455,MIRANDA,Municipio,3.228235212,-76.216708274,19-Cauca,19455-Miranda,Miranda
19,CAUCA,19473,MORALES,Municipio,2.773663981,-76.746051522,19-Cauca,19473-Morales,Morales
19,CAUCA,19513,PADILLA,Municipio,3.194730618,-76.336241803,19-Cauca,19513-Padilla,Padilla
19,CAUCA,19517,PÁEZ,Municipio,2.733887702,-75.993682638,19-Cauca,19517-Páez,Páez
19,CAUCA,19532,PATÍA,Municipio,2.157983906,-77.046576199,19-Cauca,19532-Patía,Patía
19,CAUCA,19533,PIAMONTE,Municipio,1.054128816,-76.444327103,19-Cauca,19533-Piamonte,Piamonte
19,CAUCA,19548,PIENDAMÓ - TUNÍA,Municipio,2.702420026,-76.537704551,19-Cauca,19548-Piendamó - Tunía,Piendamó - Tunía
19,CAUCA,19573,PUERTO TEJADA,Municipio,3.266724205,-76.41846353,19-Cauca,19573-Puerto Tejada,Puerto Tejada
19,CAUCA,19585,PURACÉ,Municipio,2.262153618,-76.448269377,19-Cauca,19585-Puracé,Puracé
19,CAUCA,19622,ROSAS,Municipio,2.260421954,-76.74582033,19-Cauca,19622-Rosas,Rosas
19,CAUCA,19693,SAN SEBASTIÁN,Municipio,1.856261815,-76.716524236,19-Cauca,19693-San Sebastián,San Sebastián
19,CAUCA,19698,SANTANDER DE QUILICHAO,Municipio,2.984467338,-76.498731453,19-Cauca,19698-Santander De Quilichao,Santander De Quilichao
19,CAUCA,19701,SANTA ROSA,Municipio,1.52002179,-76.538762806,19-Cauca,19701-Santa Rosa,Santa Rosa
19,CAUCA,19743,SILVIA,Municipio,2.651291894,-76.350573563,19-Cauca,19743-Silvia,Silvia
19,CAUCA,19760,SOTARÁ PAISPAMBA,Municipio,2.231820541,-76.611466326,19-Cauca,19760-Sotará Paispamba,Sotará Paispamba
19,CAUCA,19780,SUÁREZ,Municipio,2.936865997,-76.745824296,19-Cauca,19780-Suárez,Suárez
19,CAUCA,19785,SUCRE,Municipio,2.057735184,-76.909939647,19-Cauca,19785-Sucre,Sucre
19,CAUCA,19807,TIMBÍO,Municipio,2.369625312,-76.710519323,19-Cauca,19807-Timbío,Timbío
19,CAUCA,19809,TIMBIQUÍ,Municipio,2.699475127,-77.491315765,19-Cauca,19809-Timbiquí,Timbiquí
19,CAUCA,19821,TORIBÍO,Municipio,2.975771999,-76.203315664,19-Cauca,19821-Toribío,Toribío
19,CAUCA,19824,TOTORÓ,Municipio,2.475213085,-76.39675937,19-Cauca,19824-Totoró,Totoró
19,CAUCA,19845,VILLA RICA,Municipio,3.180627317,-76.464455581,19-Cauca,19845-Villa Rica,Villa Rica
20,CESAR,20001,VALLEDUPAR,Municipio,10.218902768,-73.457847638,20-Cesar,20001-Valledupar,Valledupar
20,CESAR,20011,AGUACHICA,Municipio,8.248735219,-73.6227405,20-Cesar,20011-Aguachica,Aguachica
20,CESAR,20013,AGUSTÍN CODAZZI,Municipio,9.949215908,-73.223582441,20-Cesar,20013-Agustín Codazzi,Agustín Codazzi
20,CESAR,20032,ASTREA,Municipio,9.510727925,-73.942146411,20-Cesar,20032-Astrea,Astrea
20,CESAR,20045,BECERRIL,Municipio,9.727732939,-73.252505222,20-Cesar,20045-Becerril,Becerril
20,CESAR,20060,BOSCONIA,Municipio,9.946391309,-73.866288153,20-Cesar,20060-Bosconia,Bosconia
20,CESAR,20175,CHIMICHAGUA,Municipio,9.27797765,-73.846979027,20-Cesar,20175-Chimichagua,Chimichagua
20,CESAR,20178,CHIRIGUANÁ,Municipio,9.426648354,-73.547978944,20-Cesar,20178-Chiriguaná,Chiriguaná
20,CESAR,20228,CURUMANÍ,Municipio,9.238771332,-73.488108612,20-Cesar,20228-Curumaní,Curumaní
20,CESAR,20238,EL COPEY,Municipio,10.199953563,-73.912820636,20-Cesar,20238-El Copey,El Copey
20,CESAR,20250,EL PASO,Municipio,9.683474681,-73.738337782,20-Cesar,20250-El Paso,El Paso
20,CESAR,20295,GAMARRA,Municipio,8.337726622,-73.706491986,20-Cesar,20295-Gamarra,Gamarra
20,CESAR,20310,GONZÁLEZ,Municipio,8.405516522,-73.375373085,20-Cesar,20310-González,González
20,CESAR,20383,LA GLORIA,Municipio,8.588002247,-73.616023836,20-Cesar,20383-La Gloria,La Gloria
20,CESAR,20400,LA JAGUA DE IBIRICO,Municipio,9.52099808,-73.322493379,20-Cesar,20400-La Jagua De Ibirico,La Jagua De Ibirico
20,CESAR,20443,MANAURE BALCÓN DEL CESAR,Municipio,10.38027852,-73.007062754,20-Cesar,20443-Manaure Balcón Del Cesar,Manaure Balcón Del Cesar
20,CESAR,20517,PAILITAS,Municipio,8.938916143,-73.572472125,20-Cesar,20517-Pailitas,Pailitas
20,CESAR,20550,PELAYA,Municipio,8.764116734,-73.632955464,20-Cesar,20550-Pelaya,Pelaya
20,CESAR,20570,PUEBLO BELLO,Municipio,10.417368738,-73.614506323,20-Cesar,20570-Pueblo Bello,Pueblo Bello
20,CESAR,20614,RÍO DE ORO,Municipio,8.201070245,-73.487501265,20-Cesar,20614-Río De Oro,Río De Oro
20,CESAR,20621,LA PAZ,Municipio,10.244405624,-73.078245692,20-Cesar,20621-La Paz,La Paz
20,CESAR,20710,SAN ALBERTO,Municipio,7.769815987,-73.472188879,20-Cesar,20710-San Alberto,San Alberto
20,CESAR,20750,SAN DIEGO,Municipio,10.169527121,-73.287982702,20-Cesar,20750-San Diego,San Diego
20,CESAR,20770,SAN MARTÍN,Municipio,7.937788454,-73.544363121,20-Cesar,20770-San Martín,San Martín
20,CESAR,20787,TAMALAMEQUE,Municipio,8.902075012,-73.763396197,20-Cesar,20787-Tamalameque,Tamalameque
23,CÓRDOBA,23001,MONTERÍA,Municipio,8.584698016,-75.950550788,23-Córdoba,23001-Montería,Montería
23,CÓRDOBA,23068,AYAPEL,Municipio,8.265768688,-75.048684357,23-Córdoba,23068-Ayapel,Ayapel
23,CÓRDOBA,23079,BUENAVISTA,Municipio,8.191397953,-75.433825319,23-Córdoba,23079-Buenavista,Buenavista
23,CÓRDOBA,23090,CANALETE,Municipio,8.7240958,-76.237790807,23-Córdoba,23090-Canalete,Canalete
23,CÓRDOBA,23162,CERETÉ,Municipio,8.895667051,-75.878423912,23-Córdoba,23162-Cereté,Cereté
23,CÓRDOBA,23168,CHIMÁ,Municipio,9.11024941,-75.652373511,23-Córdoba,23168-Chimá,Chimá
23,CÓRDOBA,23182,CHINÚ,Municipio,9.053287104,-75.373873626,23-Córdoba,23182-Chinú,Chinú
23,CÓRDOBA,23189,CIÉNAGA DE ORO,Municipio,8.841811894,-75.607798292,23-Córdoba,23189-Ciénaga De Oro,Ciénaga De Oro
